6.97262e-06 -1.05648e+07
7.69908e-06 -1.0563e+07
8.50117e-06 -1.05609e+07
9.38681e-06 -1.05583e+07
1.03648e-05 -1.05551e+07
1.14446e-05 -1.05512e+07
1.26369e-05 -1.05465e+07
1.39535e-05 -1.05408e+07
1.54072e-05 -1.05338e+07
1.70124e-05 -1.05253e+07
1.87848e-05 -1.05149e+07
2.07418e-05 -1.05022e+07
2.29028e-05 -1.04868e+07
2.52889e-05 -1.0468e+07
2.79236e-05 -1.04451e+07
3.08327e-05 -1.04173e+07
3.40449e-05 -1.03835e+07
3.75918e-05 -1.03423e+07
4.15082e-05 -1.02923e+07
4.58327e-05 -1.02316e+07
5.06077e-05 -1.01579e+07
5.58801e-05 -1.00686e+07
6.17019e-05 -9.96046e+06
6.81302e-05 -9.82982e+06
7.52285e-05 -9.67225e+06
8.30657e-05 -9.48267e+06
9.17195e-05 -9.25524e+06
0.000101276 -8.98337e+06
0.000111826 -8.65985e+06
0.000123477 -8.27693e+06
0.000136341 -7.82677e+06
0.000150545 -7.30194e+06
0.00016623 -6.69635e+06
0.000183548 -6.00653e+06
0.000202671 -5.23336e+06
0.000223786 -4.38434e+06
0.0002471 -3.47608e+06
0.000272844 -2.53691e+06
0.000301269 -1.60857e+06
0.000332657 -745924
0.000367314 -12994.4
0.000405582 526702
0.000447837 826222
0.000494493 875851
0.000546011 721150
0.000602896 465091
0.000665707 239184
0.000735062 141063
0.000811646 168812
0.0008962 217523
0.000989574 182868
0.00109267 91414.5
0.00120651 62708
0.0013322 97082.7
0.001471 73397.6
0.00162425 28851.5
0.00179347 44698.6
0.00198032 27475
0.00218663 23307.5
0.00241444 13566.1
0.00266599 15755.7
0.00294374 6426.52
0.00325042 8798.15
0.00358906 8524.81
0.00396298 5662.28
0.00437586 3295.36
0.00483175 2341.87
0.00533513 2708.57
0.00589096 1668.46
0.0065047 472.519
0.00718238 1281.76
0.00793062 574.501
0.00875689 321.464
0.00966924 224.222
0.0106766 461.41
0.0117889 54.6273
0.0130171 108.394
0.0143732 137.824
0.0158707 38.4694
0.0175242 16.2656
0.0193499 9.83518
0.0213658 43.9202
0.0235918 40.427
0.0260497 7.38261
0.0287636 13.5368
0.0316399 0
0.0345163 0
0.0373926 0
0.040269 0
0.0431454 0
0.0460217 0
0.048898 0
0.0517744 0
0.0546507 0
0.0575271 0
0.0604035 0
0.0639934 0
0.0675833 0
0.0711732 0
0.0747631 0
0.0783529 0
0.0819427 0
0.0855325 0
0.0891223 0
0.0927129 0
0.0963027 0
0.0998925 0
0.103482 0
0.107072 0
0.110662 0
0.114252 0
0.117842 0
0.121431 0
0.125022 0
0.128612 0
0.132202 0
0.135791 0
0.139381 0
0.142971 0
0.146561 0
0.150151 0
0.153741 0
0.157331 0
0.160921 0
0.164511 0
0.168101 0
0.17169 0
0.17528 0
0.17887 0
0.18246 0
0.18605 0
0.189639 0
0.19323 0
0.19682 0
0.20041 0
0.203999 0
0.207589 0
0.211179 0
0.214769 0
0.218359 0
0.221949 0
0.225539 0
0.229129 0
0.232719 0
0.236309 0
0.239898 0
0.243488 0
0.247078 0
0.250668 0
0.254258 0
0.257848 0
0.261438 0
0.265028 0
0.268618 0
0.272207 0
0.275797 0
0.279387 0
0.282977 0
0.286567 0
0.290157 0
0.293747 0
0.297337 0
0.300927 0
0.304517 0
0.308106 0
0.311696 0
0.315286 0
0.318876 0
0.322466 0
0.326056 0
0.329646 0
0.333236 0
0.336826 0
0.340415 0
0.344005 0
0.347595 0
0.351185 0
0.354775 0
0.358365 0
0.361955 0
0.365545 0
0.369135 0
0.372725 0
0.376314 0
0.379904 0
0.383494 0
0.383614 0
0.383652 0
0.38369 0
0.383729 0
0.383767 0
0.383805 0
0.383844 0
0.383882 0
0.383921 0
0.383959 0
0.383997 0
0.384036 0
0.384074 0
0.384112 0
0.384151 0
0.384189 0
0.384228 0
0.384266 0
0.384305 0
0.384343 0
0.384381 0
0.38442 0
0.384459 0
0.384497 0
0.384536 0
0.384574 0
0.384612 0
0.384651 0
0.384689 0
0.384728 0
0.384766 0
0.384805 0
0.384843 0
0.384881 0
0.38492 0
0.384958 0
0.384997 0
0.385035 0
0.385074 0
0.385113 0
0.385151 0
0.38519 0
0.385228 0
